"id","nome","codigo"
2614,"Cozinhador de frutas e legumes","841420"
2615,"Cozinhador de pescado","841428"
2616,"Desidratador de alimentos","841432"
2617,"Esterilizador de alimentos","841440"
2618,"Hidrogenador de oleos e gorduras","841444"
2619,"Lagareiro","841448"
2620,"Operador de camaras frias","841456"
2621,"Operador de preparacao de graos vegetaisoleos e gorduras)","841460"
2622,"Prensador de frutasexceto oleaginosas)","841464"
2623,"Preparador de racoes","841468"
2624,"Refinador de oleo e gordura","841472"
2625,"Trabalhador de fabricacao de margarina","841476"
2626,"Trabalhador de preparacao de pescadoslimpeza)","841484"
2627,"Trabalhador de tratamento do leite e fabricacao de laticinios e afins","841505"
2628,"Misturador de cafe","841605"
2629,"Torrador de cafe","841610"
2630,"Moedor de cafe","841615"
2631,"Operador de extracao de cafe soluvel","841620"
2632,"Torrador de cacau","841625"
2633,"Misturador de cha ou mate","841630"
2634,"Alambiqueiro","841705"
2635,"Filtrador de cerveja","841710"
2636,"Fermentador","841715"
2637,"Trabalhador de fabricacao de vinhos","841720"
2638,"Malteirogerminacao)","841725"
2639,"Cozinhador de malte","841730"
2640,"Dessecador de malte","841735"
2641,"Vinagreiro","841740"
2642,"Xaropeiro","841745"
2643,"Operador de fornofabricacao de paes, biscoitos e similares)","841805"
2644,"Operador de maquinas de fabricacao de doces, salgados e massas alimenticias","841810"
2645,"Operador de maquinas de fabricacao de chocolates e achocolatados","841815"
2646,"Preparador de melado e essencia de fumo","842105"
2647,"Processador de fumo","842110"
2648,"Classificador de fumo","842115"
2649,"Auxiliar de processamento de fumo","842120"
2650,"Operador de maquinafabricacao de cigarros)","842125"
2651,"Operador de maquina de preparacao de materia prima para producao de cigarros","842135"
2652,"Preparador de fumo na fabricacao de charutos","842205"
2653,"Operador de maquina de fabricar charutos e cigarrilhas","842210"
2654,"Classificador de charutos","842215"
2655,"Cortador de charutos","842220"
2656,"Celofanista na fabricacao de charutos","842225"
2657,"Charuteiro a mao","842230"
2658,"Degustador de charutos","842235"
2659,"Operador de maquina de fabricar cigarros","842305"
2660,"Defumador de carnes e pescados","848105"
2661,"Salgador de alimentos","848110"
2662,"Salsicheirofabricacao de linguica, salsicha e produtos similares)","848115"
2663,"Pasteurizador","848205"
2664,"Queijeiro na fabricacao de laticinio","848210"
2665,"Manteigueiro na fabricacao de laticinio","848215"
2666,"Padeiro","848305"
2667,"Confeiteiro","848310"
2668,"Masseiromassas alimenticias)","848315"
2669,"Trabalhador de fabricacao de sorvete","848325"
2670,"Degustador de cafe","848405"
2671,"Degustador de cha","848410"
2672,"Degustador de derivados de cacau","848415"
2673,"Degustador de vinhos ou licores","848420"
2674,"Classificador de graos","848425"
2675,"Abatedor","848505"
2676,"Acougueiro","848510"
2677,"Desossador","848515"
2678,"Magarefe","848520"
2679,"Retalhador de carne","848525"
2680,"Trabalhador do beneficiamento de fumo","848605"
2681,"Supervisor de manutencao eletromecanicautilidades)","860105"
2682,"Supervisor de operacao de fluidosdistribuicao, captacao, tratamento de agua, gases, vapor)","860110"
2683,"Supervisor de operacao eletricageracao, transmissao e distribuicao de energia eletrica)","860115"
2684,"Operador de central hidreletrica","861105"
2685,"Operador de quadro de distribuicao de energia eletrica","861110"
2686,"Operador de central termoeletrica","861115"
2687,"Operador de reator nuclear","861120"
2688,"Operador de subestacao","861205"
2689,"Foguistalocomotivas a vapor)","862105"
2690,"Maquinista de embarcacoes","862110"
2691,"Operador de bateria de gas de hulha","862115"
2692,"Operador de caldeira","862120"
2693,"Operador de compressor de ar","862130"
2694,"Operador de estacao de bombeamento","862140"
2695,"Operador de maquinas fixas, em geral","862150"
2696,"Operador de utilidadeproducao e distribuicao de vapor, gas, oleo, combustivel, energia, oxig","862155"
2697,"Operador de Abastecimento de Combustivel de aeronave","862160"
2698,"Operador de estacao de captacao, tratamento e distribuicao de agua","862205"
2699,"Operador de estacao de tratamento de agua e efluentes","862305"
2700,"Operador de forno de incineracao no tratamento de agua, efluentes e residuos industriais","862310"
2701,"Operador de instalacao de extracao, processamento, envasamento e distribuicao de gases","862405"
2702,"Operador de instalacao de refrigeracao","862505"
2703,"Operador de refrigeracao com amonia","862510"
2704,"Operador de instalacao de ar-condicionado","862515"
2705,"Encarregado de manutencao mecanica de sistemas operacionais","910105"
2706,"Supervisor de manutencao de aparelhos termicos, de climatizacao e de refrigeracao","910110"
2707,"Supervisor de manutencao de bombas, motores, compressores e equipamentos de transmissao","910115"
2708,"Supervisor de manutencao de maquinas graficas","910120"
2709,"Supervisor de manutencao de maquinas industriais texteis","910125"
2710,"Supervisor de manutencao de maquinas operatrizes e de usinagem","910130"
2711,"Supervisor da manutencao e reparacao de veiculos leves","910205"
2712,"Supervisor da manutencao e reparacao de veiculos pesados","910210"
2713,"Supervisor de reparos linhas ferreas","910905"
2714,"Supervisor de manutencao de vias ferreas","910910"
2715,"Mecanico de manutencao de bomba injetoraexceto de veiculos automotores)","911105"
2716,"Mecanico de manutencao de bombas","911110"
2717,"Mecanico de manutencao de compressores de ar","911115"
2718,"Mecanico de manutencao de motores dieselexceto de veiculos automotores)","911120"
2719,"Mecanico de manutencao de redutores","911125"
2720,"Mecanico de manutencao de turbinasexceto de aeronaves)","911130"
2721,"Mecanico de manutencao de turbocompressores","911135"
2722,"Mecanico de manutencao e instalacao de aparelhos de climatizacao e refrigeracao","911205"
2723,"Mecanico de manutencao de maquinas, em geral","911305"
2724,"Mecanico de manutencao de maquinas graficas","911310"
2725,"Mecanico de manutencao de maquinas operatrizeslavra de madeira)","911315"
2726,"Mecanico de manutencao de maquinas texteis","911320"
2727,"Mecanico de manutencao de maquinas-ferramentasusinagem de metais)","911325"
2728,"Mecanico de manutencao de aparelhos de levantamento","913105"
2729,"Mecanico de manutencao de equipamento de mineracao","913110"
2730,"Mecanico de manutencao de maquinas agricolas","913115"
2731,"Mecanico de manutencao de maquinas de construcao e terraplenagem","913120"
2732,"Mecanico de manutencao de aeronaves, em geral","914105"
2733,"Mecanico de manutencao de sistema hidraulico de aeronavesservicos de pista e hangar)","914110"
2734,"Mecanico de manutencao de motores e equipamentos navais","914205"
2735,"Mecanico de manutencao de veiculos ferroviarios","914305"
2736,"Mecanico de manutencao de automoveis, motocicletas e veiculos similares","914405"
2737,"Mecanico de manutencao de empilhadeiras e outros veiculos de cargas leves","914410"
2738,"Mecanico de manutencao de motocicletas","914415"
2739,"Mecanico de manutencao de tratores","914420"
2740,"Mecanico de veiculos automotores a dieselexceto tratores)","914425"
2741,"Tecnico em manutencao de instrumentos de medicao e precisao","915105"
2742,"Tecnico em manutencao de hidrometros","915110"
2743,"Tecnico em manutencao de balancas","915115"
2744,"Restaurador de instrumentos musicaisexceto cordas arcadas)","915205"
2745,"Reparador de instrumentos musicais","915210"
2746,"Luthierrestauracao de cordas arcadas)","915215"
2747,"Tecnico em manutencao de equipamentos e instrumentos medico-hospitalares","915305"
2748,"Reparador de equipamentos fotograficos","915405"
2749,"Lubrificador industrial","919105"
2750,"Lubrificador de veiculos automotoresexceto embarcacoes)","919110"
2751,"Lubrificador de embarcacoes","919115"
2752,"Mecanico de manutencao de maquinas cortadoras de grama, rocadeiras, motosserras e similares","919205"
2753,"Mecanico de manutencao de aparelhos esportivos e de ginastica","919305"
2754,"Mecanico de manutencao de bicicletas e veiculos similares","919310"
2755,"Montador de bicicletas","919315"
2756,"Supervisor de manutencao eletrica de alta tensao industrial","950105"
2757,"Supervisor de manutencao eletromecanica industrial, comercial e predial","950110"
2758,"Encarregado de manutencao eletrica de veiculos","950205"
2759,"Supervisor de manutencao eletromecanica","950305"
2760,"Eletricista de manutencao eletroeletronica","951105"
2761,"Instalador de sistemas eletroeletronicos de seguranca","951305"
2762,"Mantenedor de sistemas eletroeletronicos de seguranca","951310"
2763,"Monitor de Sistemas Eletronicos de Seguranca Interno","951315"
2764,"Monitor de Sistemas Eletronicos de Seguranca Externo","951320"
2765,"Eletricista de instalacoesaeronaves)","953105"
2766,"Eletricista de instalacoesembarcacoes)","953110"
2767,"Eletricista de instalacoesveiculos automotores e maquinas operatrizes, exceto aeronaves e embar","953115"
2768,"Eletromecanico de manutencao de elevadores","954105"
2769,"Eletromecanico de manutencao de escadas rolantes","954110"
2770,"Eletromecanico de manutencao de portas automaticas","954115"
2771,"Mecanico de manutencao de instalacoes mecanicas de edificios","954120"
2772,"Operador eletromecanico","954125"
2773,"Reparador de aparelhos eletrodomesticosexceto imagem e som)","954205"
2774,"Reparador de radio, TV e som","954210"
2775,"Reparador de equipamentos de escritorio","954305"
2776,"Conservador de via permanentetrilhos)","991105"
2777,"Inspetor de via permanentetrilhos)","991110"
2778,"Operador de maquinas especiais em conservacao de via permanentetrilhos)","991115"
2779,"Soldador aluminotermico em conservacao de trilhos","991120"
2780,"Mantenedor de equipamentos de parques de diversoes e similares","991205"
2781,"Funileiro de veiculosreparacao)","991305"
2782,"Montador de veiculosreparacao)","991310"
2783,"Pintor de veiculosreparacao)","991315"
2784,"Trabalhador da manutencao de edificacoes","991405"
2785,"Conservador de fachadas","991410"
2786,"Limpador de fachadas","991415"
2787,"Alinhador de pneus","992105"
2788,"Balanceador","992110"
2789,"Borracheiro","992115"
2790,"Lavador de pecas","992120"
2791,"Encarregado geral de operacoes de conservacao de vias permanentesexceto trilhos)","992205"
2792,"Encarregado de equipe de conservacao de vias permanentesexceto trilhos)","992210"
2793,"Operador de ceifadeira na conservacao de vias permanentes","992215"
2794,"Pedreiro de conservacao de vias permanentesexceto trilhos)","992220"
2795,"Auxiliar geral de conservacao de vias permanentesexceto trilhos)","992225"
